osm_id,road_type,is_flooded,source_file,lon,lat
30029201,service,True,chennai-flooded-streets-Dec2.geojson,80.23161202669144,12.991963373258343
27319964,residential,True,chennai-flooded-streets-Dec2.geojson,80.20905464887619,12.984289875518286
25116982,secondary,True,chennai-flooded-streets-Dec2.geojson,80.22788643836975,12.90090897805085
30597384,tertiary,True,chennai-flooded-streets-Dec2.geojson,80.20548462867737,12.98780518234453
118268014,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.19712686538696,12.92176400470504
34642638,tertiary,False,chennai-flooded-streets-Dec2.geojson,80.19989758729935,12.907701366589293
27354110,residential,True,chennai-flooded-streets-Dec2.geojson,80.21103948354721,12.982115326249726
27354246,residential,True,chennai-flooded-streets-Dec2.geojson,80.21007925271988,12.981038499135266
25689673,secondary,True,chennai-flooded-streets-Dec2.geojson,80.20067006349564,13.00252972610545
27480309,secondary,True,chennai-flooded-streets-Dec2.geojson,80.22131502628326,12.975970553547512
206642431,residential,True,chennai-flooded-streets-Dec2.geojson,80.21210968494415,12.971459237104696
132509261,residential,True,chennai-flooded-streets-Dec2.geojson,80.22429764270782,12.976522047220627
206838157,residential,True,chennai-flooded-streets-Dec2.geojson,80.23976862430573,12.964318330277138
206838162,residential,True,chennai-flooded-streets-Dec2.geojson,80.24044990539551,12.964744385737646
184719115,residential,True,chennai-flooded-streets-Dec2.geojson,80.23935824632645,12.963949778646253
184719152,residential,True,chennai-flooded-streets-Dec2.geojson,80.23952186107635,12.96378510646457
184719114,residential,True,chennai-flooded-streets-Dec2.geojson,80.24100512266159,12.963322455466326
27354999,residential,True,chennai-flooded-streets-Dec2.geojson,80.2306866645813,12.983103284886667
213368943,living_street,True,chennai-flooded-streets-Dec2.geojson,80.23697644472122,12.975784979572055
27319930,tertiary,True,chennai-flooded-streets-Dec2.geojson,80.22837996482849,12.972609290782898
27319930,tertiary,True,chennai-flooded-streets-Dec2.geojson,80.22837996482849,12.972609290782898
27319930,tertiary,True,chennai-flooded-streets-Dec2.geojson,80.22837996482849,12.972609290782898
22688386,primary,True,chennai-flooded-streets-Dec2.geojson,80.21958500146866,12.991506001801099
22688386,primary,True,chennai-flooded-streets-Dec2.geojson,80.21958500146866,12.991506001801099
205781579,primary,True,chennai-flooded-streets-Dec2.geojson,80.21777182817459,12.993978411189985
27319965,residential,True,chennai-flooded-streets-Dec2.geojson,80.2086952328682,12.983950103449416
27480309,secondary,True,chennai-flooded-streets-Dec2.geojson,80.22201240062714,12.982980443682663
30029246,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.22240936756134,12.988680734299948
194428736,secondary,True,chennai-flooded-streets-Dec2.geojson,80.20002365112305,12.907693523290902
194428736,secondary,True,chennai-flooded-streets-Dec2.geojson,80.20002365112305,12.907693523290902
30597412,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.20773231983185,12.971717999645918
26551244,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.20786106586456,12.972609290782913
27345518,primary,True,chennai-flooded-streets-Dec2.geojson,80.19555777311325,12.987047239353828
30029312,residential,True,chennai-flooded-streets-Dec2.geojson,80.23329108953476,12.99013910951156
208812481,residential,True,chennai-flooded-streets-Dec2.geojson,80.23083955049515,12.931164798793688
208812498,residential,True,chennai-flooded-streets-Dec2.geojson,80.23025751113892,12.929860315986645
208812492,residential,True,chennai-flooded-streets-Dec2.geojson,80.22909879684448,12.930205390258223
208812487,residential,True,chennai-flooded-streets-Dec2.geojson,80.22909343242645,12.92961458098722
208812483,residential,True,chennai-flooded-streets-Dec2.geojson,80.22983640432358,12.929413287243591
27319983,residential,True,chennai-flooded-streets-Dec2.geojson,80.20443856716156,12.980442583095765
27630105,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.20361244678497,12.952278694806296
27630085,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.20435005426407,12.952872064337313
198549578,residential,True,chennai-flooded-streets-Dec2.geojson,80.18899708986282,12.95350986965795
27630084,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.18903732299805,12.954986748660062
84099138,residential,True,chennai-flooded-streets-Dec2.geojson,80.18977493047714,12.957101415028433
27442597,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.19703030586243,12.961453545788146
29503189,residential,True,chennai-flooded-streets-Dec2.geojson,80.22527396678925,12.982572714995825
30037060,service,True,chennai-flooded-streets-Dec2.geojson,80.2335512638092,12.989995363231316
206658394,residential,True,chennai-flooded-streets-Dec2.geojson,80.21195411682129,12.976511592375644
27630173,residential,True,chennai-flooded-streets-Dec2.geojson,80.18243104219437,12.951745445211444
30029312,residential,False,chennai-flooded-streets-Dec2.geojson,80.23329108953476,12.99013910951156
206632640,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.23416012525558,12.990465805293582
294991978,residential,True,chennai-flooded-streets-Dec2.geojson,80.18943428993225,12.919552309280604
30604309,primary,True,chennai-flooded-streets-Dec2.geojson,80.22079467773438,12.975403376314034
27442577,residential,True,chennai-flooded-streets-Dec2.geojson,80.19699275493622,12.960086488285128
30597421,residential,True,chennai-flooded-streets-Dec2.geojson,80.19932091236115,12.963837383359447
27442667,residential,True,chennai-flooded-streets-Dec2.geojson,80.2077779173851,12.956170859481503
177370780,residential,True,chennai-flooded-streets-Dec2.geojson,80.20717173814774,12.965575583861693
84099120,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.19779741764069,12.961903130936534
84099125,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.20283192396164,12.958246307250619
35573091,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.2427726984024,12.986297134875997
27442649,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.21135330200195,12.960204113030827
27442649,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.21135330200195,12.960204113030827
30597410,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.2088588476181,12.972609290782898
25116982,secondary,True,chennai-flooded-streets-Dec2.geojson,80.22233963012695,12.901170428290442
219391451,residential,True,chennai-flooded-streets-Dec2.geojson,80.20932018756866,12.94288131054067
198549432,residential,True,chennai-flooded-streets-Dec2.geojson,80.18528491258621,12.953475888268102
27442689,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.18412083387375,12.955938220051465
179253496,secondary,True,chennai-flooded-streets-Dec2.geojson,80.18585085868835,12.95086192131167
27630181,residential,True,chennai-flooded-streets-Dec2.geojson,80.18339395523071,12.95086192131167
198549435,tertiary,True,chennai-flooded-streets-Dec2.geojson,80.18689155578613,12.955601023188464
206637732,residential,True,chennai-flooded-streets-Dec2.geojson,80.21474897861481,12.966043458314118
206637732,residential,True,chennai-flooded-streets-Dec2.geojson,80.21474897861481,12.966043458314118
206637732,residential,True,chennai-flooded-streets-Dec2.geojson,80.21474897861481,12.966043458314118
206637732,residential,True,chennai-flooded-streets-Dec2.geojson,80.21474897861481,12.966043458314118
27630130,residential,True,chennai-flooded-streets-Dec2.geojson,80.19889712333679,12.952670789368455
0,residential,True,chennai-flooded-streets-Dec2.geojson,80.1998519897461,12.952210731686108
0,residential,True,chennai-flooded-streets-Dec2.geojson,80.199294090271,12.930649803389898
27273977,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.20099729299545,12.990105133125553
29973073,secondary,True,chennai-flooded-streets-Dec2.geojson,80.20126551389694,12.994020227627558
30605106,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.22313356399536,12.977172860455639
206634201,residential,True,chennai-flooded-streets-Dec2.geojson,80.21464437246323,12.965570356209213
197487061,tertiary,True,chennai-flooded-streets-Dec2.geojson,80.20370095968246,12.933122817301495
179259795,primary,True,chennai-flooded-streets-Dec2.geojson,80.2057957649231,12.940489430165599
28534270,tertiary,True,chennai-flooded-streets-Dec2.geojson,80.1850113272667,12.990604324175436
27320131,residential,True,chennai-flooded-streets-Dec2.geojson,80.21661311388016,12.98331498979789
98639512,residential,False,chennai-flooded-streets-Dec2.geojson,80.22931069135666,12.980568039222803
25553310,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.18938064575195,12.976469772991294
25562559,residential,True,chennai-flooded-streets-Dec2.geojson,80.1867225766182,12.97602282788182
27360640,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.18938064575195,12.976574321438974
331901996,primary,True,chennai-flooded-streets-Dec2.geojson,80.22150009870529,12.967496738712825
206634193,residential,True,chennai-flooded-streets-Dec2.geojson,80.21571189165115,12.964185024431075
30610643,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.21010875701904,12.993685695929742
27370352,residential,True,chennai-flooded-streets-Dec2.geojson,80.19389748573303,12.964412428478397
35457671,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.23494601249695,12.933896609431741
27769330,trunk,True,chennai-flooded-streets-Dec2.geojson,80.18903732299805,12.995954230170227
244377264,residential,True,chennai-flooded-streets-Dec2.geojson,80.1918214559555,12.966025161564346
183979599,living_street,True,chennai-flooded-streets-Dec2.geojson,80.24091392755508,12.97390570855319
27368982,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.2346482872963,12.972274730261333
139357034,service,True,chennai-flooded-streets-Dec2.geojson,80.22670358419418,12.979423249716234
30604301,primary,True,chennai-flooded-streets-Dec2.geojson,80.22073566913605,12.975322350889343
25562377,residential,True,chennai-flooded-streets-Dec2.geojson,80.18636047840118,12.982076121460892
27360673,residential,True,chennai-flooded-streets-Dec2.geojson,80.18643021583557,12.983267944277657
30604310,primary,True,chennai-flooded-streets-Dec2.geojson,80.2401065826416,12.981281569741128
27359756,residential,True,chennai-flooded-streets-Dec2.geojson,80.20367413759232,12.96653747004936
206642425,residential,True,chennai-flooded-streets-Dec2.geojson,80.20760357379913,12.96551285202466
206642422,secondary,True,chennai-flooded-streets-Dec2.geojson,80.21100997924805,12.96468688136224
30609734,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.23793667554855,12.981216228203763
82874901,residential,True,chennai-flooded-streets-Dec2.geojson,80.21135330200195,12.941733733639538
206653792,residential,True,chennai-flooded-streets-Dec2.geojson,80.20120114088058,12.978307205555936
27343771,residential,True,chennai-flooded-streets-Dec2.geojson,80.19898295402527,12.974966884198139
27319967,residential,True,chennai-flooded-streets-Dec2.geojson,80.20865499973297,12.983461353581674
102470560,primary,True,chennai-flooded-streets-Dec2.geojson,80.23582845926285,12.940154826491408
208812523,residential,True,chennai-flooded-streets-Dec2.geojson,80.237657725811,12.937872712896535
27368904,primary,True,chennai-flooded-streets-Dec2.geojson,80.24150669574738,12.951196510612718
27345492,residential,True,chennai-flooded-streets-Dec2.geojson,80.18916875123978,12.990369103386882
154083820,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.23479849100113,12.950103865764262
206840833,residential,True,chennai-flooded-streets-Dec2.geojson,80.24412453174591,12.968199851542465
183979606,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.24466902017593,12.959378124752604
102470560,primary,True,chennai-flooded-streets-Dec2.geojson,80.23298263549805,12.934152796837935
204649771,service,True,chennai-flooded-streets-Dec2.geojson,80.2292999625206,12.980607244249512
27354984,residential,True,chennai-flooded-streets-Dec2.geojson,80.22629052400589,12.981840892598015
194428736,secondary,True,chennai-flooded-streets-Dec2.geojson,80.21100997924805,12.904273821759844
179276990,residential,True,chennai-flooded-streets-Dec2.geojson,80.19744336605072,12.947006269993523
197488613,residential,True,chennai-flooded-streets-Dec2.geojson,80.20377606153488,12.92626053547859
27319409,residential,True,chennai-flooded-streets-Dec2.geojson,80.21135330200195,12.96624472247278
203215455,residential,True,chennai-flooded-streets-Dec2.geojson,80.19547998905182,12.929758362133285
132065352,living_street,True,chennai-flooded-streets-Dec2.geojson,80.24415671825409,12.97749695958386
27371013,residential,True,chennai-flooded-streets-Dec2.geojson,80.2053290605545,12.986861673648534
30606819,residential,True,chennai-flooded-streets-Dec2.geojson,80.21000683307648,12.987042012152742
25562473,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.21944284439087,12.988288696492504
27320312,residential,True,chennai-flooded-streets-Dec2.geojson,80.20996123552322,12.986644744549722
184110366,primary,True,chennai-flooded-streets-Dec2.geojson,80.23083955049515,12.924540360595302
321823978,residential,True,chennai-flooded-streets-Dec2.geojson,80.24052500724792,13.003564645208641
30609146,residential,True,chennai-flooded-streets-Dec2.geojson,80.22547781467438,12.97922722358713
27319895,residential,True,chennai-flooded-streets-Dec2.geojson,80.21065056324005,12.97915926782629
27354936,residential,True,chennai-flooded-streets-Dec2.geojson,80.22226721048355,12.979483364364881
27354929,residential,True,chennai-flooded-streets-Dec2.geojson,80.22363513708115,12.983233966951943
29503300,residential,True,chennai-flooded-streets-Dec2.geojson,80.22273391485214,12.976937626952832
30605099,residential,True,chennai-flooded-streets-Dec2.geojson,80.22233963012695,12.977549233597216
27355084,residential,True,chennai-flooded-streets-Dec2.geojson,80.22226184606552,12.986595086054692
102559068,secondary,True,chennai-flooded-streets-Dec2.geojson,80.18706321716309,12.957977075078148
198549448,service,True,chennai-flooded-streets-Dec2.geojson,80.18546998500824,12.95583104900497
27839473,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.24681210517883,12.963999441663788
27319724,residential,True,chennai-flooded-streets-Dec2.geojson,80.21100997924805,12.977651167891679
194581076,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.17805099487305,12.916681781760829
206809952,tertiary,True,chennai-flooded-streets-Dec2.geojson,80.23090124130249,12.985541800900833
30597837,residential,True,chennai-flooded-streets-Dec2.geojson,80.20163834095001,12.959626444301549
208813648,residential,True,chennai-flooded-streets-Dec2.geojson,80.24244010448456,12.927199045349028
331635349,primary,True,chennai-flooded-streets-Dec2.geojson,80.23298263549805,12.981838278942718
27320102,residential,True,chennai-flooded-streets-Dec2.geojson,80.19401550292969,12.986184749689471
27359976,residential,True,chennai-flooded-streets-Dec2.geojson,80.19402354955673,12.986715311867712
35457639,living_street,True,chennai-flooded-streets-Dec2.geojson,80.23892641067505,12.944977781353103
27344891,living_street,True,chennai-flooded-streets-Dec2.geojson,80.21295458078384,12.993651720028964
27320013,residential,True,chennai-flooded-streets-Dec2.geojson,80.20036697387695,12.977695600776201
27343604,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.21135330200195,12.996134562071873
27320194,residential,True,chennai-flooded-streets-Dec2.geojson,80.21301090717316,12.972609290782898
27630176,residential,True,chennai-flooded-streets-Dec2.geojson,80.18277168273926,12.95202513999422
320523702,residential,True,chennai-flooded-streets-Dec2.geojson,80.19328594207764,12.961262733241384
84099763,residential,True,chennai-flooded-streets-Dec2.geojson,80.19378215074539,12.963928867899043
25594594,tertiary,True,chennai-flooded-streets-Dec2.geojson,80.20951867103577,13.003520216951983
27343668,residential,True,chennai-flooded-streets-Dec2.geojson,80.21014630794525,12.980071441682512
206838164,residential,True,chennai-flooded-streets-Dec2.geojson,80.23613691329956,12.966469510821199
35457768,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.23547440767288,12.93511741848684
178114384,residential,True,chennai-flooded-streets-Dec2.geojson,80.19690692424774,12.945372501441483
84106327,primary,True,chennai-flooded-streets-Dec2.geojson,80.22584527730942,12.949562769531838
84106327,primary,True,chennai-flooded-streets-Dec2.geojson,80.22233963012695,12.949348421907104
30604313,service,True,chennai-flooded-streets-Dec2.geojson,80.22073030471802,12.975447809600226
27351934,residential,True,chennai-flooded-streets-Dec2.geojson,80.19201725721359,12.97955654739576
181629962,residential,True,chennai-flooded-streets-Dec2.geojson,80.18903195858002,12.979574843150118
25504478,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.18938064575195,12.980706563622846
27483143,rail,True,chennai-flooded-streets-Dec2.geojson,80.20036697387695,12.995277330994014
103716668,rail,True,chennai-flooded-streets-Dec2.geojson,80.20036697387695,12.995225060710581
28642054,rail,True,chennai-flooded-streets-Dec2.geojson,80.18938064575195,12.990975449855455
203214535,residential,True,chennai-flooded-streets-Dec2.geojson,80.20358562469482,12.937687110528998
22688386,primary,True,chennai-flooded-streets-Dec2.geojson,80.21958500146866,12.991506001801099
27480309,secondary,True,chennai-flooded-streets-Dec2.geojson,80.22201240062714,12.982980443682663
32545042,primary,False,chennai-flooded-streets-Dec2.geojson,80.22036015987396,13.004725003918068
25504568,tertiary,True,chennai-flooded-streets-Dec2.geojson,80.17805099487305,12.968531803749244
27319430,residential,True,chennai-flooded-streets-Dec2.geojson,80.21135330200195,12.969438789016579
184469835,residential,True,chennai-flooded-streets-Dec2.geojson,80.21100997924805,12.962841506624287
213364196,residential,True,chennai-flooded-streets-Dec2.geojson,80.2132710814476,12.962399764749549
204540695,residential,True,chennai-flooded-streets-Dec2.geojson,80.18647849559784,12.98538759748871
27360563,residential,True,chennai-flooded-streets-Dec2.geojson,80.19125014543533,12.98874346029173
27359930,residential,True,chennai-flooded-streets-Dec2.geojson,80.19307941198349,12.988361876930199
27319431,residential,True,chennai-flooded-streets-Dec2.geojson,80.21135330200195,12.969966773153843
208814264,residential,True,chennai-flooded-streets-Dec2.geojson,80.23092538118362,12.912475275208521
25562576,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.1944848895073,12.991309985204452
206849372,residential,True,chennai-flooded-streets-Dec2.geojson,80.21100997924805,12.998800322727078
103716688,primary,True,chennai-flooded-streets-Dec2.geojson,80.19337713718414,12.992480855377067
28642054,rail,True,chennai-flooded-streets-Dec2.geojson,80.19745141267776,12.994020227627558
108401694,residential,True,chennai-flooded-streets-Dec2.geojson,80.19277900457382,12.991302144537372
108401692,residential,True,chennai-flooded-streets-Dec2.geojson,80.19351929426193,12.99099113121001
206673840,living_street,True,chennai-flooded-streets-Dec2.geojson,80.20847260951996,12.989754914722056
30029249,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.22262394428253,12.989080612226132
27319949,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.20885080099106,12.993685695929742
82874905,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.20444124937057,12.935773568208646
197487061,tertiary,True,chennai-flooded-streets-Dec2.geojson,80.21100997924805,12.930767442027573
27340420,residential,True,chennai-flooded-streets-Dec2.geojson,80.20035356283188,12.98796199784698
25555704,tertiary,True,chennai-flooded-streets-Dec2.geojson,80.18287092447281,12.980596789576339
27360702,residential,True,chennai-flooded-streets-Dec2.geojson,80.1858401298523,12.983806353588108
27320194,residential,True,chennai-flooded-streets-Dec2.geojson,80.21301090717316,12.972609290782913
210441983,tertiary,True,chennai-flooded-streets-Dec2.geojson,80.18548339605331,12.993926140633107
206632633,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.23401260375977,12.989820254013907
325034377,residential,True,chennai-flooded-streets-Dec2.geojson,80.23593574762344,12.936082036405779
35457771,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.23689866065979,12.93710416134968
32545042,primary,False,chennai-flooded-streets-Dec2.geojson,80.22036015987396,13.004725003918068
214413829,primary,True,chennai-flooded-streets-Dec2.geojson,80.24601548910141,12.961903130936534
25556292,tertiary,True,chennai-flooded-streets-Dec2.geojson,80.18826752901077,12.980735313960352
23227994,secondary,True,chennai-flooded-streets-Dec2.geojson,80.18903732299805,12.965902311923927
244377263,residential,True,chennai-flooded-streets-Dec2.geojson,80.18903732299805,12.966506104254051
25562252,residential,True,chennai-flooded-streets-Dec2.geojson,80.18929481506348,12.975832026508513
30025553,service,True,chennai-flooded-streets-Dec2.geojson,80.24071544408798,12.98703939855217
27442685,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.19579112529755,12.953758195058299
27630074,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.1942327618599,12.9564034986942
55215045,residential,True,chennai-flooded-streets-Dec2.geojson,80.18943965435028,12.968001202765947
27355140,residential,True,chennai-flooded-streets-Dec2.geojson,80.22352516651154,12.977410707437755
27360563,residential,False,chennai-flooded-streets-Dec2.geojson,80.19125014543533,12.98874346029173
30025540,service,True,chennai-flooded-streets-Dec2.geojson,80.23912489414215,12.9948513278635
35457655,tertiary,True,chennai-flooded-streets-Dec2.geojson,80.23793399333954,12.929625037800633
183720341,residential,True,chennai-flooded-streets-Dec2.geojson,80.20757406949997,12.927094476178794
27320013,residential,False,chennai-flooded-streets-Dec2.geojson,80.20036697387695,12.977695600776187
126679758,residential,True,chennai-flooded-streets-Dec2.geojson,80.2008444070816,12.980374627667189
126679758,residential,True,chennai-flooded-streets-Dec2.geojson,80.2008444070816,12.980374627667189
27360659,residential,True,chennai-flooded-streets-Dec2.geojson,80.18529295921326,12.981182250597556
27360659,residential,True,chennai-flooded-streets-Dec2.geojson,80.18529295921326,12.981182250597556
206653799,unclassified,True,chennai-flooded-streets-Dec2.geojson,80.20414620637894,12.977844581566274
28404800,track,True,chennai-flooded-streets-Dec2.geojson,80.21822512149811,12.994441005138725
205773151,living_street,True,chennai-flooded-streets-Dec2.geojson,80.21718710660934,12.994772922299703
206673872,residential,1,chennai-flooded-streets-Dec31.geojson,80.216556,12.984159
30596872,unclassified,1,chennai-flooded-streets-Dec31.geojson,80.200023,12.973801
184301024,unclassified,1,chennai-flooded-streets-Dec31.geojson,80.18938,12.980047
232405632,residential,1,chennai-flooded-streets-Dec31.geojson,80.216921,12.977447
98639488,rail,1,chennai-flooded-streets-Dec31.geojson,80.221996,12.967316
27360404,residential,1,chennai-flooded-streets-Dec31.geojson,80.20656,12.980377
27274196,residential,1,chennai-flooded-streets-Dec31.geojson,80.205299,12.982008
208378448,residential,1,chennai-flooded-streets-Dec31.geojson,80.21532,12.935415
206634208,residential,1,chennai-flooded-streets-Dec31.geojson,80.216307,12.965687
27370208,residential,1,chennai-flooded-streets-Dec31.geojson,80.210135,12.979629
27369788,unclassified,1,chennai-flooded-streets-Dec31.geojson,80.191255,12.964741
0,residential,1,chennai-flooded-streets-Dec31.geojson,80.232741,12.939333
25774736,residential,1,chennai-flooded-streets-Dec31.geojson,80.189788,12.971678
27442638,unclassified,1,chennai-flooded-streets-Dec31.geojson,80.211353,12.964441
27442652,residential,1,chennai-flooded-streets-Dec31.geojson,80.209639,12.958565
30680572,living_street,1,chennai-flooded-streets-Dec31.geojson,80.203078,12.99656
294991968,residential,1,chennai-flooded-streets-Dec31.geojson,80.187808,12.921442
232404416,residential,1,chennai-flooded-streets-Dec31.geojson,80.185022,12.961568
27319936,residential,1,chennai-flooded-streets-Dec31.geojson,80.216631,12.983045
27320172,residential,1,chennai-flooded-streets-Dec31.geojson,80.21363,12.972465
369983648,service,1,chennai-flooded-streets-Dec31.geojson,80.236472,12.942206
98357648,unclassified,1,chennai-flooded-streets-Dec31.geojson,80.206737,12.899044
179306368,residential,1,chennai-flooded-streets-Dec31.geojson,80.195764,12.950861
179305584,residential,1,chennai-flooded-streets-Dec31.geojson,80.199157,12.950621
30609138,unclassified,1,chennai-flooded-streets-Dec31.geojson,80.232127,12.978594
194607072,residential,1,chennai-flooded-streets-Dec31.geojson,80.182755,12.947199
384308512,unclassified,1,chennai-flooded-streets-Dec31.geojson,80.193473,12.959218
27344890,living_street,1,chennai-flooded-streets-Dec31.geojson,80.213375,12.992841
206653760,residential,1,chennai-flooded-streets-Dec31.geojson,80.196955,12.978597
219391440,residential,1,chennai-flooded-streets-Dec31.geojson,80.215824,12.943004
151244192,unclassified,1,chennai-flooded-streets-Dec31.geojson,80.23049,12.977567
27370104,residential,1,chennai-flooded-streets-Dec31.geojson,80.221022,12.98431
206658384,residential,1,chennai-flooded-streets-Dec31.geojson,80.212613,12.973286
385787776,unclassified,1,chennai-flooded-streets-Dec31.geojson,80.204256,12.90254
30597400,unclassified,1,chennai-flooded-streets-Dec31.geojson,80.202338,12.975936
315999072,residential,1,chennai-flooded-streets-Dec31.geojson,80.208998,12.92884
208812496,residential,1,chennai-flooded-streets-Dec31.geojson,80.239076,12.937799
206642432,residential,1,chennai-flooded-streets-Dec31.geojson,80.207603,12.965512
208378400,residential,1,chennai-flooded-streets-Dec31.geojson,80.214526,12.935938
30609136,unclassified,1,chennai-flooded-streets-Dec31.geojson,80.232132,12.979224
386635168,service,1,chennai-flooded-streets-Dec31.geojson,80.209062,12.948621
27273976,unclassified,1,chennai-flooded-streets-Dec31.geojson,80.200997,12.990105
237840896,tertiary,1,chennai-flooded-streets-Dec31.geojson,80.18603,12.986947
48759112,rail,1,chennai-flooded-streets-Dec31.geojson,80.218166,12.958716
213364192,residential,1,chennai-flooded-streets-Dec31.geojson,80.200388,12.967792
208812480,residential,1,chennai-flooded-streets-Dec31.geojson,80.22912,12.930503
184466048,living_street,1,chennai-flooded-streets-Dec31.geojson,80.184547,12.949236
55215044,residential,1,chennai-flooded-streets-Dec31.geojson,80.189439,12.968001
232404720,residential,1,chennai-flooded-streets-Dec31.geojson,80.199125,12.957817
27360574,residential,1,chennai-flooded-streets-Dec31.geojson,80.187041,12.98907
331635360,primary,1,chennai-flooded-streets-Dec31.geojson,80.232982,12.981838
25562576,unclassified,1,chennai-flooded-streets-Dec31.geojson,80.194484,12.991309
34598904,unclassified,1,chennai-flooded-streets-Dec31.geojson,80.23498,12.929496
27370276,residential,1,chennai-flooded-streets-Dec31.geojson,80.226368,12.976263
151332208,road,1,chennai-flooded-streets-Dec31.geojson,80.227409,12.972664
208812528,residential,1,chennai-flooded-streets-Dec31.geojson,80.233325,12.927348
179255008,residential,1,chennai-flooded-streets-Dec31.geojson,80.198931,12.947549
132073176,service,1,chennai-flooded-streets-Dec31.geojson,80.245462,12.981132
325034368,residential,1,chennai-flooded-streets-Dec31.geojson,80.24278,12.947267
30597404,unclassified,1,chennai-flooded-streets-Dec31.geojson,80.203204,12.976229
27319920,residential,1,chennai-flooded-streets-Dec31.geojson,80.218764,12.970845
184719120,residential,1,chennai-flooded-streets-Dec31.geojson,80.239358,12.963949
180149968,living_street,1,chennai-flooded-streets-Dec31.geojson,80.241125,12.93073
208808688,residential,1,chennai-flooded-streets-Dec31.geojson,80.204097,12.927209
35457768,unclassified,1,chennai-flooded-streets-Dec31.geojson,80.235474,12.935117
30596856,unclassified,1,chennai-flooded-streets-Dec31.geojson,80.207351,12.968563
189492656,residential,1,chennai-flooded-streets-Dec31.geojson,80.234205,12.944904
27355032,residential,1,chennai-flooded-streets-Dec31.geojson,80.227041,12.982259
325034400,residential,1,chennai-flooded-streets-Dec31.geojson,80.241769,12.947819
206653808,unclassified,1,chennai-flooded-streets-Dec31.geojson,80.200777,12.979614
27320160,residential,1,chennai-flooded-streets-Dec31.geojson,80.216363,12.975633
134417600,tertiary,1,chennai-flooded-streets-Dec31.geojson,80.193471,12.996866
27370100,residential,1,chennai-flooded-streets-Dec31.geojson,80.219383,12.983696
27369788,unclassified,1,chennai-flooded-streets-Dec31.geojson,80.18938,12.965288
30598638,primary,1,chennai-flooded-streets-Dec31.geojson,80.218066,12.968735
27369858,residential,1,chennai-flooded-streets-Dec31.geojson,80.185386,12.980131
27343774,residential,1,chennai-flooded-streets-Dec31.geojson,80.189037,12.979608
325034368,residential,1,chennai-flooded-streets-Dec31.geojson,80.24315,12.934087
384312064,unclassified,1,chennai-flooded-streets-Dec31.geojson,80.204529,12.942178
30610248,unclassified,1,chennai-flooded-streets-Dec31.geojson,80.230375,12.98029
183718512,living_street,1,chennai-flooded-streets-Dec31.geojson,80.201603,12.941137
312878624,residential,1,chennai-flooded-streets-Dec31.geojson,80.195257,12.992878
300030688,residential,1,chennai-flooded-streets-Dec31.geojson,80.198628,12.913646
206653808,residential,1,chennai-flooded-streets-Dec31.geojson,80.192642,12.975578
213364176,residential,1,chennai-flooded-streets-Dec31.geojson,80.198999,12.968314
183979584,living_street,1,chennai-flooded-streets-Dec31.geojson,80.235219,12.971684
103730440,unclassified,1,chennai-flooded-streets-Dec31.geojson,80.197641,12.991626
30597398,unclassified,1,chennai-flooded-streets-Dec31.geojson,80.202343,12.97642
378400832,residential,1,chennai-flooded-streets-Dec31.geojson,80.231842,12.940489
